Summary for Run #467: S1 = 639; S2 = 652; S3 = 210
Summary for Run #468: S1 = 668; S2 = 641; S3 = 220
Summary for Run #469: S1 = 607; S2 = 703; S3 = 208
Summary for Run #470: S1 = 663; S2 = 662; S3 = 219
Summary for Run #471: S1 = 637; S2 = 668; S3 = 212
Summary for Run #472: S1 = 647; S2 = 659; S3 = 199
Summary for Run #473: S1 = 591; S2 = 612; S3 = 253
Summary for Run #474: S1 = 595; S2 = 650; S3 = 241
Summary for Run #475: S1 = 638; S2 = 658; S3 = 209
Summary for Run #476: S1 = 627; S2 = 652; S3 = 231
Summary for Run #477: S1 = 589; S2 = 698; S3 = 217
Summary for Run #478: S1 = 592; S2 = 700; S3 = 208
Summary for Run #479: S1 = 602; S2 = 670; S3 = 227
Summary for Run #480: S1 = 613; S2 = 679; S3 = 207
Summary for Run #481: S1 = 631; S2 = 659; S3 = 231
Summary for Run #482: S1 = 631; S2 = 667; S3 = 206
Summary for Run #483: S1 = 634; S2 = 660; S3 = 195
Summary for Run #484: S1 = 644; S2 = 649; S3 = 214
Summary for Run #485: S1 = 630; S2 = 676; S3 = 219
Summary for Run #486: S1 = 622; S2 = 656; S3 = 221
Summary for Run #487: S1 = 601; S2 = 703; S3 = 196
Summary for Run #488: S1 = 607; S2 = 663; S3 = 231
Summary for Run #489: S1 = 632; S2 = 680; S3 = 224
Summary for Run #490: S1 = 624; S2 = 680; S3 = 208
Summary for Run #491: S1 = 607; S2 = 649; S3 = 221
Summary for Run #492: S1 = 628; S2 = 667; S3 = 223
Summary for Run #493: S1 = 615; S2 = 689; S3 = 203
Summary for Run #494: S1 = 618; S2 = 687; S3 = 202
Summary for Run #495: S1 = 609; S2 = 674; S3 = 219
Summary for Run #496: S1 = 615; S2 = 649; S3 = 244
Summary for Run #497: S1 = 600; S2 = 675; S3 = 226
Summary for Run #498: S1 = 607; S2 = 649; S3 = 215
Summary for Run #499: S1 = 581; S2 = 657; S3 = 249
Summary for Run #500: S1 = 611; S2 = 676; S3 = 224
Summary for Run #501: S1 = 645; S2 = 651; S3 = 233
Summary for Run #502: S1 = 612; S2 = 654; S3 = 248
Summary for Run #503: S1 = 638; S2 = 661; S3 = 219
Summary for Run #504: S1 = 653; S2 = 675; S3 = 209
Summary for Run #505: S1 = 627; S2 = 679; S3 = 222
Summary for Run #506: S1 = 596; S2 = 700; S3 = 212
Summary for Run #507: S1 = 614; S2 = 674; S3 = 231
Summary for Run #508: S1 = 594; S2 = 667; S3 = 247
Summary for Run #509: S1 = 605; S2 = 682; S3 = 247
Summary for Run #510: S1 = 563; S2 = 694; S3 = 225
Summary for Run #511: S1 = 628; S2 = 678; S3 = 218
Summary for Run #512: S1 = 585; S2 = 652; S3 = 247
Summary for Run #513: S1 = 606; S2 = 656; S3 = 222
Summary for Run #514: S1 = 606; S2 = 643; S3 = 244
Summary for Run #515: S1 = 604; S2 = 700; S3 = 209
Summary for Run #516: S1 = 646; S2 = 645; S3 = 222
Summary for Run #517: S1 = 626; S2 = 688; S3 = 227
Summary for Run #518: S1 = 598; S2 = 681; S3 = 213
Summary for Run #519: S1 = 605; S2 = 663; S3 = 229
Summary for Run #520: S1 = 655; S2 = 656; S3 = 215
Summary for Run #521: S1 = 571; S2 = 672; S3 = 238
Summary for Run #522: S1 = 666; S2 = 647; S3 = 220
Summary for Run #523: S1 = 580; S2 = 682; S3 = 214
Summary for Run #524: S1 = 609; S2 = 638; S3 = 225
Summary for Run #525: S1 = 669; S2 = 637; S3 = 228
Summary for Run #526: S1 = 604; S2 = 682; S3 = 223
Summary for Run #527: S1 = 660; S2 = 619; S3 = 234
Summary for Run #528: S1 = 605; S2 = 654; S3 = 234
Summary for Run #529: S1 = 624; S2 = 668; S3 = 228
Summary for Run #530: S1 = 619; S2 = 676; S3 = 217
Summary for Run #531: S1 = 621; S2 = 680; S3 = 226
Summary for Run #532: S1 = 640; S2 = 637; S3 = 228
Summary for Run #533: S1 = 616; S2 = 667; S3 = 214
Summary for Run #534: S1 = 590; S2 = 678; S3 = 244
Summary for Run #535: S1 = 603; S2 = 704; S3 = 206
Summary for Run #536: S1 = 609; S2 = 661; S3 = 223
Summary for Run #537: S1 = 630; S2 = 641; S3 = 208
Summary for Run #538: S1 = 599; S2 = 660; S3 = 215
Summary for Run #539: S1 = 655; S2 = 649; S3 = 215
Summary for Run #540: S1 = 666; S2 = 660; S3 = 222
Summary for Run #541: S1 = 605; S2 = 641; S3 = 229
Summary for Run #542: S1 = 619; S2 = 670; S3 = 238
Summary for Run #543: S1 = 607; S2 = 684; S3 = 212
Summary for Run #544: S1 = 601; S2 = 646; S3 = 248
Summary for Run #545: S1 = 652; S2 = 640; S3 = 227
Summary for Run #546: S1 = 628; S2 = 661; S3 = 213
Summary for Run #547: S1 = 608; S2 = 692; S3 = 219
Summary for Run #548: S1 = 565; S2 = 679; S3 = 236
Summary for Run #549: S1 = 647; S2 = 668; S3 = 205
Summary for Run #550: S1 = 626; S2 = 655; S3 = 227
Summary for Run #551: S1 = 605; S2 = 687; S3 = 200
Summary for Run #552: S1 = 655; S2 = 671; S3 = 212
Summary for Run #553: S1 = 634; S2 = 661; S3 = 199
Summary for Run #554: S1 = 630; S2 = 678; S3 = 217
Summary for Run #555: S1 = 587; S2 = 658; S3 = 238
Summary for Run #556: S1 = 605; S2 = 678; S3 = 228
Summary for Run #557: S1 = 673; S2 = 648; S3 = 233
Summary for Run #558: S1 = 661; S2 = 646; S3 = 228
Summary for Run #559: S1 = 604; S2 = 687; S3 = 208
Summary for Run #560: S1 = 663; S2 = 675; S3 = 206
Summary for Run #561: S1 = 601; S2 = 652; S3 = 257
Summary for Run #562: S1 = 635; S2 = 664; S3 = 224
Summary for Run #563: S1 = 609; S2 = 678; S3 = 221
Summary for Run #564: S1 = 594; S2 = 677; S3 = 222
Summary for Run #565: S1 = 614; S2 = 676; S3 = 217
Summary for Run #566: S1 = 629; S2 = 655; S3 = 228
Summary for Run #567: S1 = 637; S2 = 671; S3 = 207
Summary for Run #568: S1 = 633; S2 = 689; S3 = 214
Summary for Run #569: S1 = 639; S2 = 677; S3 = 192
Summary for Run #570: S1 = 599; S2 = 669; S3 = 205
Summary for Run #571: S1 = 592; S2 = 692; S3 = 226
Summary for Run #572: S1 = 627; S2 = 666; S3 = 244
Summary for Run #573: S1 = 629; S2 = 685; S3 = 217
Summary for Run #574: S1 = 613; S2 = 657; S3 = 232
Summary for Run #575: S1 = 634; S2 = 673; S3 = 221
Summary for Run #576: S1 = 614; S2 = 662; S3 = 219
Summary for Run #577: S1 = 636; S2 = 715; S3 = 202
Summary for Run #578: S1 = 570; S2 = 692; S3 = 208
Summary for Run #579: S1 = 637; S2 = 657; S3 = 213
Summary for Run #580: S1 = 608; S2 = 685; S3 = 232
Summary for Run #581: S1 = 622; S2 = 674; S3 = 225
Summary for Run #582: S1 = 655; S2 = 627; S3 = 239
Summary for Run #583: S1 = 602; S2 = 676; S3 = 229
Summary for Run #584: S1 = 623; S2 = 661; S3 = 208
Summary for Run #585: S1 = 611; S2 = 663; S3 = 234
Summary for Run #586: S1 = 611; S2 = 668; S3 = 196
Summary for Run #587: S1 = 620; S2 = 656; S3 = 234
Summary for Run #588: S1 = 613; S2 = 628; S3 = 237
Summary for Run #589: S1 = 574; S2 = 688; S3 = 221
Summary for Run #590: S1 = 615; S2 = 665; S3 = 217
Summary for Run #591: S1 = 605; S2 = 670; S3 = 216
Summary for Run #592: S1 = 615; S2 = 675; S3 = 229
Summary for Run #593: S1 = 625; S2 = 675; S3 = 238
Summary for Run #594: S1 = 606; S2 = 666; S3 = 228
Summary for Run #595: S1 = 615; S2 = 691; S3 = 211
Summary for Run #596: S1 = 632; S2 = 689; S3 = 205
Summary for Run #597: S1 = 639; S2 = 672; S3 = 235
Summary for Run #598: S1 = 646; S2 = 682; S3 = 203
Summary for Run #599: S1 = 615; S2 = 660; S3 = 225
Summary for Run #600: S1 = 620; S2 = 672; S3 = 208
Summary for Run #601: S1 = 629; S2 = 636; S3 = 237
Summary for Run #602: S1 = 601; S2 = 697; S3 = 196
Summary for Run #603: S1 = 628; S2 = 684; S3 = 213
Summary for Run #604: S1 = 571; S2 = 691; S3 = 218
Summary for Run #605: S1 = 595; S2 = 700; S3 = 216
Summary for Run #606: S1 = 628; S2 = 680; S3 = 203
Summary for Run #607: S1 = 623; S2 = 650; S3 = 217
Summary for Run #608: S1 = 635; S2 = 661; S3 = 211
Summary for Run #609: S1 = 620; S2 = 679; S3 = 210
Summary for Run #610: S1 = 629; S2 = 632; S3 = 231
Summary for Run #611: S1 = 622; S2 = 680; S3 = 209
Summary for Run #612: S1 = 598; S2 = 697; S3 = 212
Summary for Run #613: S1 = 644; S2 = 655; S3 = 214
Summary for Run #614: S1 = 597; S2 = 669; S3 = 232
Summary for Run #615: S1 = 648; S2 = 687; S3 = 205
Summary for Run #616: S1 = 620; S2 = 670; S3 = 212
Summary for Run #617: S1 = 637; S2 = 643; S3 = 245
Summary for Run #618: S1 = 601; S2 = 689; S3 = 226
Summary for Run #619: S1 = 635; S2 = 648; S3 = 233
Summary for Run #620: S1 = 619; S2 = 646; S3 = 232
Summary for Run #621: S1 = 613; S2 = 674; S3 = 215
Summary for Run #622: S1 = 590; S2 = 704; S3 = 208
Summary for Run #623: S1 = 627; S2 = 682; S3 = 223
Summary for Run #624: S1 = 643; S2 = 657; S3 = 205
Summary for Run #625: S1 = 639; S2 = 669; S3 = 215
Summary for Run #626: S1 = 596; S2 = 657; S3 = 253
Summary for Run #627: S1 = 593; S2 = 676; S3 = 233
Summary for Run #628: S1 = 606; S2 = 655; S3 = 231
Summary for Run #629: S1 = 613; S2 = 668; S3 = 224
Summary for Run #630: S1 = 600; S2 = 668; S3 = 217
Summary for Run #631: S1 = 600; S2 = 696; S3 = 214
Summary for Run #632: S1 = 628; S2 = 659; S3 = 208
Summary for Run #633: S1 = 624; S2 = 688; S3 = 219
Summary for Run #634: S1 = 604; S2 = 691; S3 = 210
Summary for Run #635: S1 = 597; S2 = 677; S3 = 224
Summary for Run #636: S1 = 602; S2 = 683; S3 = 220
Summary for Run #637: S1 = 619; S2 = 661; S3 = 226
Summary for Run #638: S1 = 624; S2 = 650; S3 = 220
Summary for Run #639: S1 = 649; S2 = 645; S3 = 248
Summary for Run #640: S1 = 567; S2 = 668; S3 = 258
Summary for Run #641: S1 = 604; S2 = 643; S3 = 243
Summary for Run #642: S1 = 630; S2 = 624; S3 = 224
Summary for Run #643: S1 = 629; S2 = 693; S3 = 191
Summary for Run #644: S1 = 534; S2 = 717; S3 = 223
Summary for Run #645: S1 = 615; S2 = 642; S3 = 226
Summary for Run #646: S1 = 612; S2 = 673; S3 = 232
Summary for Run #647: S1 = 611; S2 = 694; S3 = 200
Summary for Run #648: S1 = 613; S2 = 674; S3 = 227
Summary for Run #649: S1 = 601; S2 = 682; S3 = 209
Summary for Run #650: S1 = 635; S2 = 686; S3 = 194
Summary for Run #651: S1 = 636; S2 = 648; S3 = 232
Summary for Run #652: S1 = 644; S2 = 643; S3 = 241
Summary for Run #653: S1 = 629; S2 = 659; S3 = 235
Summary for Run #654: S1 = 645; S2 = 672; S3 = 220
Summary for Run #655: S1 = 603; S2 = 679; S3 = 232
Summary for Run #656: S1 = 622; S2 = 656; S3 = 228
Summary for Run #657: S1 = 644; S2 = 648; S3 = 199
Summary for Run #658: S1 = 645; S2 = 644; S3 = 229
Summary for Run #659: S1 = 678; S2 = 632; S3 = 235
Summary for Run #660: S1 = 584; S2 = 679; S3 = 224
Summary for Run #661: S1 = 644; S2 = 675; S3 = 205
Summary for Run #662: S1 = 612; S2 = 677; S3 = 214
Summary for Run #663: S1 = 615; S2 = 677; S3 = 213
Summary for Run #664: S1 = 608; S2 = 643; S3 = 243
Summary for Run #665: S1 = 624; S2 = 670; S3 = 217
Summary for Run #666: S1 = 613; S2 = 665; S3 = 214
Summary for Run #667: S1 = 637; S2 = 674; S3 = 218
Summary for Run #668: S1 = 634; S2 = 661; S3 = 229
Summary for Run #669: S1 = 602; S2 = 698; S3 = 220
Summary for Run #670: S1 = 650; S2 = 669; S3 = 222
Summary for Run #671: S1 = 628; S2 = 637; S3 = 232
Summary for Run #672: S1 = 677; S2 = 642; S3 = 222
Summary for Run #673: S1 = 571; S2 = 629; S3 = 248
Summary for Run #674: S1 = 647; S2 = 663; S3 = 219
Summary for Run #675: S1 = 591; S2 = 659; S3 = 230
Summary for Run #676: S1 = 632; S2 = 647; S3 = 237
Summary for Run #677: S1 = 637; S2 = 672; S3 = 212
Summary for Run #678: S1 = 634; S2 = 696; S3 = 227
Summary for Run #679: S1 = 618; S2 = 679; S3 = 225
Summary for Run #680: S1 = 628; S2 = 689; S3 = 208
Summary for Run #681: S1 = 645; S2 = 664; S3 = 199
Summary for Run #682: S1 = 646; S2 = 661; S3 = 236
Summary for Run #683: S1 = 624; S2 = 669; S3 = 213
Summary for Run #684: S1 = 606; S2 = 671; S3 = 229
Summary for Run #685: S1 = 600; S2 = 695; S3 = 245
Summary for Run #686: S1 = 607; S2 = 693; S3 = 211
Summary for Run #687: S1 = 635; S2 = 660; S3 = 211
Summary for Run #688: S1 = 646; S2 = 631; S3 = 245
Summary for Run #689: S1 = 588; S2 = 707; S3 = 211
Summary for Run #690: S1 = 637; S2 = 669; S3 = 217
Summary for Run #691: S1 = 617; S2 = 655; S3 = 241
Summary for Run #692: S1 = 632; S2 = 674; S3 = 225
Summary for Run #693: S1 = 646; S2 = 653; S3 = 219
Summary for Run #694: S1 = 597; S2 = 668; S3 = 222
Summary for Run #695: S1 = 603; S2 = 663; S3 = 236
Summary for Run #696: S1 = 578; S2 = 683; S3 = 206
Summary for Run #697: S1 = 604; S2 = 670; S3 = 229
Summary for Run #698: S1 = 631; S2 = 661; S3 = 219
Summary for Run #699: S1 = 611; S2 = 664; S3 = 243
Summary for Run #700: S1 = 608; S2 = 692; S3 = 219
Summary for Run #701: S1 = 652; S2 = 659; S3 = 221
Summary for Run #702: S1 = 622; S2 = 691; S3 = 241
Summary for Run #703: S1 = 586; S2 = 677; S3 = 243
Summary for Run #704: S1 = 607; S2 = 634; S3 = 221
Summary for Run #705: S1 = 625; S2 = 682; S3 = 205
Summary for Run #706: S1 = 652; S2 = 656; S3 = 212
Summary for Run #707: S1 = 626; S2 = 691; S3 = 211
Summary for Run #708: S1 = 613; S2 = 676; S3 = 218
Summary for Run #709: S1 = 592; S2 = 674; S3 = 202
Summary for Run #710: S1 = 605; S2 = 662; S3 = 214
Summary for Run #711: S1 = 612; S2 = 649; S3 = 230
Summary for Run #712: S1 = 607; S2 = 673; S3 = 225
Summary for Run #713: S1 = 611; S2 = 688; S3 = 210
Summary for Run #714: S1 = 622; S2 = 670; S3 = 234
Summary for Run #715: S1 = 615; S2 = 646; S3 = 239
Summary for Run #716: S1 = 603; S2 = 691; S3 = 225
Summary for Run #717: S1 = 645; S2 = 698; S3 = 221
Summary for Run #718: S1 = 684; S2 = 681; S3 = 198
Summary for Run #719: S1 = 581; S2 = 695; S3 = 238
Summary for Run #720: S1 = 616; S2 = 668; S3 = 228
Summary for Run #721: S1 = 585; S2 = 688; S3 = 200
Summary for Run #722: S1 = 609; S2 = 678; S3 = 218
Summary for Run #723: S1 = 666; S2 = 631; S3 = 235
Summary for Run #724: S1 = 664; S2 = 678; S3 = 202
Summary for Run #725: S1 = 619; S2 = 660; S3 = 227
Summary for Run #726: S1 = 630; S2 = 684; S3 = 201
Summary for Run #727: S1 = 671; S2 = 638; S3 = 237
Summary for Run #728: S1 = 600; S2 = 681; S3 = 209
Summary for Run #729: S1 = 603; S2 = 670; S3 = 235
Summary for Run #730: S1 = 632; S2 = 656; S3 = 228
Summary for Run #731: S1 = 619; S2 = 664; S3 = 229
Summary for Run #732: S1 = 628; S2 = 654; S3 = 233
Summary for Run #733: S1 = 582; S2 = 709; S3 = 216
Summary for Run #734: S1 = 641; S2 = 687; S3 = 195
Summary for Run #735: S1 = 637; S2 = 638; S3 = 217
Summary for Run #736: S1 = 587; S2 = 694; S3 = 226
Summary for Run #737: S1 = 621; S2 = 697; S3 = 212
Summary for Run #738: S1 = 631; S2 = 643; S3 = 204
Summary for Run #739: S1 = 599; S2 = 671; S3 = 198
Summary for Run #740: S1 = 581; S2 = 706; S3 = 215
Summary for Run #741: S1 = 615; S2 = 668; S3 = 207
Summary for Run #742: S1 = 604; S2 = 688; S3 = 218
Summary for Run #743: S1 = 619; S2 = 696; S3 = 212
Summary for Run #744: S1 = 635; S2 = 670; S3 = 198
Summary for Run #745: S1 = 639; S2 = 659; S3 = 219
Summary for Run #746: S1 = 611; S2 = 669; S3 = 229
Summary for Run #747: S1 = 643; S2 = 631; S3 = 231
Summary for Run #748: S1 = 610; S2 = 641; S3 = 225
Summary for Run #749: S1 = 605; S2 = 703; S3 = 213
Summary for Run #750: S1 = 643; S2 = 636; S3 = 226
Summary for Run #751: S1 = 589; S2 = 699; S3 = 231
Summary for Run #752: S1 = 599; S2 = 694; S3 = 222
Summary for Run #753: S1 = 613; S2 = 676; S3 = 231
Summary for Run #754: S1 = 596; S2 = 676; S3 = 222
Summary for Run #755: S1 = 597; S2 = 663; S3 = 226
Summary for Run #756: S1 = 616; S2 = 659; S3 = 231
Summary for Run #757: S1 = 601; S2 = 677; S3 = 217
Summary for Run #758: S1 = 679; S2 = 645; S3 = 209
Summary for Run #759: S1 = 600; S2 = 679; S3 = 223
Summary for Run #760: S1 = 581; S2 = 672; S3 = 215
Summary for Run #761: S1 = 632; S2 = 672; S3 = 220
Summary for Run #762: S1 = 641; S2 = 662; S3 = 221
Summary for Run #763: S1 = 628; S2 = 652; S3 = 217
Summary for Run #764: S1 = 610; S2 = 652; S3 = 236
Summary for Run #765: S1 = 624; S2 = 659; S3 = 224
Summary for Run #766: S1 = 618; S2 = 636; S3 = 239
Summary for Run #767: S1 = 608; S2 = 624; S3 = 254
Summary for Run #768: S1 = 623; S2 = 653; S3 = 237
Summary for Run #769: S1 = 629; S2 = 682; S3 = 224
Summary for Run #770: S1 = 597; S2 = 693; S3 = 215
Summary for Run #771: S1 = 638; S2 = 682; S3 = 209
Summary for Run #772: S1 = 602; S2 = 681; S3 = 212
Summary for Run #773: S1 = 658; S2 = 676; S3 = 195
Summary for Run #774: S1 = 580; S2 = 663; S3 = 242
Summary for Run #775: S1 = 656; S2 = 613; S3 = 230
Summary for Run #776: S1 = 674; S2 = 644; S3 = 214
Summary for Run #777: S1 = 669; S2 = 683; S3 = 220
Summary for Run #778: S1 = 652; S2 = 669; S3 = 212
Summary for Run #779: S1 = 591; S2 = 692; S3 = 230
Summary for Run #780: S1 = 591; S2 = 668; S3 = 235
Summary for Run #781: S1 = 608; S2 = 665; S3 = 213
Summary for Run #782: S1 = 575; S2 = 683; S3 = 238
Summary for Run #783: S1 = 630; S2 = 699; S3 = 204
Summary for Run #784: S1 = 616; S2 = 699; S3 = 214
Summary for Run #785: S1 = 638; S2 = 650; S3 = 219
Summary for Run #786: S1 = 647; S2 = 684; S3 = 217
Summary for Run #787: S1 = 607; S2 = 679; S3 = 219
Summary for Run #788: S1 = 651; S2 = 712; S3 = 200
Summary for Run #789: S1 = 598; S2 = 658; S3 = 238
Summary for Run #790: S1 = 625; S2 = 668; S3 = 202
Summary for Run #791: S1 = 601; S2 = 678; S3 = 216
Summary for Run #792: S1 = 605; S2 = 653; S3 = 238
Summary for Run #793: S1 = 597; S2 = 660; S3 = 231
Summary for Run #794: S1 = 601; S2 = 714; S3 = 203
Summary for Run #795: S1 = 633; S2 = 680; S3 = 208
Summary for Run #796: S1 = 625; S2 = 664; S3 = 215
Summary for Run #797: S1 = 610; S2 = 642; S3 = 246
Summary for Run #798: S1 = 610; S2 = 667; S3 = 240
Summary for Run #799: S1 = 606; S2 = 683; S3 = 214
Summary for Run #800: S1 = 630; S2 = 655; S3 = 200
Summary for Run #801: S1 = 633; S2 = 640; S3 = 245
Summary for Run #802: S1 = 614; S2 = 687; S3 = 233
Summary for Run #803: S1 = 595; S2 = 661; S3 = 228
Summary for Run #804: S1 = 626; S2 = 655; S3 = 214
Summary for Run #805: S1 = 625; S2 = 648; S3 = 252
Summary for Run #806: S1 = 587; S2 = 683; S3 = 225
Summary for Run #807: S1 = 604; S2 = 670; S3 = 218
Summary for Run #808: S1 = 643; S2 = 683; S3 = 204
Summary for Run #809: S1 = 612; S2 = 672; S3 = 239
Summary for Run #810: S1 = 650; S2 = 657; S3 = 233
Summary for Run #811: S1 = 642; S2 = 656; S3 = 221
Summary for Run #812: S1 = 640; S2 = 687; S3 = 208
Summary for Run #813: S1 = 630; S2 = 696; S3 = 208
Summary for Run #814: S1 = 663; S2 = 662; S3 = 217
Summary for Run #815: S1 = 639; S2 = 649; S3 = 218
Summary for Run #816: S1 = 604; S2 = 684; S3 = 228
Summary for Run #817: S1 = 630; S2 = 652; S3 = 234
Summary for Run #818: S1 = 671; S2 = 646; S3 = 226
Summary for Run #819: S1 = 608; S2 = 669; S3 = 229
Summary for Run #820: S1 = 652; S2 = 645; S3 = 230
Summary for Run #821: S1 = 580; S2 = 664; S3 = 231
Summary for Run #822: S1 = 612; S2 = 679; S3 = 212
Summary for Run #823: S1 = 613; S2 = 660; S3 = 226
Summary for Run #824: S1 = 632; S2 = 662; S3 = 221
Summary for Run #825: S1 = 641; S2 = 644; S3 = 224
Summary for Run #826: S1 = 633; S2 = 671; S3 = 213
Summary for Run #827: S1 = 626; S2 = 680; S3 = 204
Summary for Run #828: S1 = 576; S2 = 668; S3 = 239
Summary for Run #829: S1 = 598; S2 = 646; S3 = 236
Summary for Run #830: S1 = 614; S2 = 658; S3 = 253
Summary for Run #831: S1 = 608; S2 = 668; S3 = 212
Summary for Run #832: S1 = 590; S2 = 657; S3 = 251
Summary for Run #833: S1 = 602; S2 = 698; S3 = 219
Summary for Run #834: S1 = 655; S2 = 667; S3 = 231
Summary for Run #835: S1 = 576; S2 = 701; S3 = 204
Summary for Run #836: S1 = 621; S2 = 680; S3 = 198
Summary for Run #837: S1 = 622; S2 = 655; S3 = 240
Summary for Run #838: S1 = 618; S2 = 703; S3 = 190
Summary for Run #839: S1 = 615; S2 = 696; S3 = 209
Summary for Run #840: S1 = 625; S2 = 684; S3 = 220
Summary for Run #841: S1 = 645; S2 = 684; S3 = 224
Summary for Run #842: S1 = 630; S2 = 674; S3 = 224
Summary for Run #843: S1 = 611; S2 = 646; S3 = 235
Summary for Run #844: S1 = 625; S2 = 673; S3 = 235
Summary for Run #845: S1 = 600; S2 = 664; S3 = 233
Summary for Run #846: S1 = 614; S2 = 658; S3 = 232
Summary for Run #847: S1 = 652; S2 = 673; S3 = 220
Summary for Run #848: S1 = 601; S2 = 682; S3 = 227
Summary for Run #849: S1 = 626; S2 = 680; S3 = 203
Summary for Run #850: S1 = 615; S2 = 659; S3 = 229
Summary for Run #851: S1 = 613; S2 = 653; S3 = 224
Summary for Run #852: S1 = 651; S2 = 629; S3 = 226
Summary for Run #853: S1 = 609; S2 = 660; S3 = 211
Summary for Run #854: S1 = 640; S2 = 643; S3 = 218
Summary for Run #855: S1 = 634; S2 = 667; S3 = 221
Summary for Run #856: S1 = 617; S2 = 716; S3 = 190
Summary for Run #857: S1 = 586; S2 = 655; S3 = 236
Summary for Run #858: S1 = 651; S2 = 687; S3 = 202
Summary for Run #859: S1 = 567; S2 = 694; S3 = 239
Summary for Run #860: S1 = 598; S2 = 666; S3 = 209
Summary for Run #861: S1 = 574; S2 = 680; S3 = 216
Summary for Run #862: S1 = 609; S2 = 666; S3 = 236
Summary for Run #863: S1 = 610; S2 = 670; S3 = 235
Summary for Run #864: S1 = 658; S2 = 634; S3 = 218
Summary for Run #865: S1 = 601; S2 = 666; S3 = 233
Summary for Run #866: S1 = 613; S2 = 653; S3 = 232
Summary for Run #867: S1 = 618; S2 = 662; S3 = 233
Summary for Run #868: S1 = 612; S2 = 676; S3 = 220
Summary for Run #869: S1 = 604; S2 = 692; S3 = 212
Summary for Run #870: S1 = 626; S2 = 657; S3 = 233
Summary for Run #871: S1 = 634; S2 = 689; S3 = 228
Summary for Run #872: S1 = 622; S2 = 682; S3 = 223
Summary for Run #873: S1 = 631; S2 = 675; S3 = 221
Summary for Run #874: S1 = 616; S2 = 684; S3 = 216
Summary for Run #875: S1 = 630; S2 = 655; S3 = 236
Summary for Run #876: S1 = 637; S2 = 649; S3 = 232
Summary for Run #877: S1 = 600; S2 = 680; S3 = 224
Summary for Run #878: S1 = 635; S2 = 683; S3 = 207
Summary for Run #879: S1 = 596; S2 = 672; S3 = 235
Summary for Run #880: S1 = 593; S2 = 668; S3 = 222
Summary for Run #881: S1 = 603; S2 = 664; S3 = 202
Summary for Run #882: S1 = 643; S2 = 648; S3 = 212
Summary for Run #883: S1 = 599; S2 = 659; S3 = 226
Summary for Run #884: S1 = 580; S2 = 678; S3 = 228
Summary for Run #885: S1 = 607; S2 = 695; S3 = 231
